step,env_0,env_1,env_2,env_4,Mean reward
211,15.0,15.0,11.0,17.2,14.55
212,15.0,15.0,11.0,17.2,14.55
213,15.0,15.0,12.0,17.2,14.8
214,15.0,15.0,12.0,17.2,14.8
215,15.0,15.0,12.0,17.2,14.8
216,15.0,16.0,12.0,17.2,15.05
217,15.0,16.0,12.0,17.2,15.05
218,15.0,16.0,12.0,17.2,15.05
219,15.0,16.0,12.0,17.2,15.05
220,15.0,16.0,12.0,17.2,15.05
221,15.0,17.0,12.0,17.2,15.3
222,15.0,17.0,12.0,17.2,15.3
223,16.0,17.0,13.0,17.2,15.8
224,16.0,17.0,13.0,17.2,15.8
225,16.0,17.0,13.0,18.2,16.05
226,16.0,17.0,13.0,18.2,16.05
227,16.0,17.0,13.0,18.2,16.05
228,16.0,17.0,13.0,18.2,16.05
229,17.2,17.0,13.0,18.2,16.35
230,17.2,17.0,13.0,18.2,16.35
231,17.2,17.0,13.0,18.2,16.35
232,17.2,17.0,13.0,18.2,16.35
233,17.2,17.0,14.0,18.2,16.6
234,17.2,17.0,14.0,18.2,16.6
235,17.2,17.0,14.0,18.2,16.6
236,17.2,17.0,14.0,18.2,16.6
237,17.2,17.0,14.0,18.2,16.6
238,17.2,17.0,14.0,18.2,16.6
239,17.2,17.0,14.0,18.2,16.6
240,17.2,17.0,14.0,19.2,16.85
241,17.2,17.0,14.0,19.2,16.85
242,17.2,17.0,14.0,19.2,16.85
243,17.2,17.0,14.0,19.2,16.85
244,17.2,17.0,14.0,19.2,16.85
245,17.2,17.0,14.0,19.2,16.85
246,17.2,17.0,14.0,19.2,16.85
247,17.2,17.0,14.0,19.2,16.85
248,17.2,17.0,14.0,19.2,16.85
249,17.2,17.0,14.0,19.2,16.85
250,17.2,17.0,14.0,19.2,16.85
251,17.2,17.0,14.0,19.2,16.85
252,17.2,17.0,14.0,19.2,16.85
253,17.2,18.0,14.0,19.2,17.1
254,17.2,18.0,14.0,19.2,17.1
255,17.2,18.0,14.0,19.2,17.1
256,17.2,18.0,14.0,20.2,17.35
257,17.2,19.0,14.0,20.2,17.6
258,17.2,19.0,14.0,20.2,17.6
259,17.2,19.0,14.0,20.2,17.6
260,17.2,19.0,14.0,20.2,17.6
261,17.2,19.0,14.0,20.2,17.6
262,17.2,19.0,14.0,20.2,17.6
263,17.2,19.0,14.0,20.2,17.6
264,17.2,19.0,14.0,20.2,17.6
265,17.2,19.0,14.0,20.2,17.6
266,17.2,19.0,15.0,20.2,17.85
267,17.2,19.0,15.0,20.2,17.85
268,17.2,20.0,15.0,20.2,18.1
269,17.2,20.0,15.0,20.2,18.1
270,17.2,20.0,15.0,22.2,18.6
271,17.2,20.0,15.0,22.2,18.6
272,17.2,20.0,15.0,22.2,18.6
273,17.2,20.0,16.0,22.2,18.85
274,17.2,20.0,16.0,22.2,18.85
275,17.2,20.0,16.0,22.2,18.85
276,17.2,20.0,16.0,22.2,18.85
277,17.2,20.0,16.0,22.2,18.85
278,17.2,21.0,16.0,22.2,19.1
279,17.2,21.0,16.0,22.2,19.1
280,17.2,21.0,16.0,22.2,19.1
281,17.2,21.0,16.0,22.2,19.1
282,17.2,21.0,16.0,22.2,19.1
283,17.2,21.0,17.0,22.2,19.35
284,17.2,21.0,17.0,22.2,19.35
285,17.2,21.0,17.0,22.2,19.35
286,17.2,21.0,17.0,22.2,19.35
287,17.2,21.0,17.0,22.2,19.35
288,17.2,21.0,17.0,22.2,19.35
289,17.2,21.0,17.0,22.2,19.35
290,17.2,21.0,17.0,22.2,19.35
291,17.2,21.0,17.0,22.2,19.35
292,17.2,21.0,17.0,22.2,19.35
293,17.2,21.0,17.0,22.2,19.35
294,17.2,21.0,17.0,22.2,19.35
295,17.2,21.0,17.0,22.2,19.35
296,17.2,21.0,17.0,22.2,19.35
297,17.2,21.0,17.0,22.2,19.35
298,17.2,21.0,17.0,22.2,19.35
299,17.2,21.0,17.0,22.2,19.35
300,17.2,21.0,17.0,22.2,19.35
301,17.2,21.0,17.0,22.2,19.35
302,17.2,21.0,17.0,22.2,19.35
303,17.2,21.0,17.0,22.2,19.35
304,17.2,21.0,18.0,22.2,19.6
305,17.2,21.0,18.0,22.2,19.6
306,17.2,21.0,18.0,22.2,19.6
307,17.2,21.0,18.0,22.2,19.6
308,17.2,21.0,18.0,22.2,19.6
309,17.2,21.0,18.0,22.2,19.6
310,17.2,21.0,18.0,22.2,19.6
311,17.2,22.0,18.0,22.2,19.85
312,17.2,22.0,18.0,22.2,19.85
313,17.2,22.0,18.0,22.2,19.85
314,17.2,22.0,19.0,22.2,20.1
315,17.2,22.0,19.0,23.2,20.35
316,17.2,22.0,19.0,23.2,20.35
317,17.2,23.0,19.0,23.2,20.6
318,17.2,24.0,20.0,23.2,21.1
319,17.2,24.0,20.0,23.2,21.1
320,17.2,24.0,20.0,23.2,21.1
321,17.2,24.0,20.0,23.2,21.1
322,17.2,24.0,20.0,23.2,21.1
323,17.2,24.0,20.0,23.2,21.1
324,17.2,24.0,20.0,23.2,21.1
325,17.2,24.0,20.0,23.2,21.1
326,17.2,24.0,20.0,23.2,21.1
327,17.2,24.0,20.0,23.2,21.1
328,17.2,24.0,21.0,23.2,21.35
329,17.2,24.0,21.0,23.2,21.35
330,17.2,24.0,23.0,23.2,21.85
331,17.2,24.0,23.0,23.2,21.85
332,18.2,24.0,23.0,23.2,22.1
333,18.2,24.0,23.0,23.2,22.1
334,18.2,24.0,23.0,23.2,22.1
335,18.2,24.0,23.0,23.2,22.1
336,19.2,24.0,24.0,23.2,22.6
337,19.2,24.0,24.0,23.2,22.6
338,19.2,24.0,24.0,23.2,22.6
339,19.2,25.0,24.0,23.2,22.85
340,19.2,25.0,24.0,23.2,22.85
341,19.2,25.0,24.0,23.2,22.85
342,19.2,25.0,24.0,23.2,22.85
343,19.2,25.0,24.0,23.2,22.85
344,19.2,25.0,24.0,23.2,22.85
345,19.2,26.0,24.0,23.2,23.1
346,19.2,26.0,24.0,23.2,23.1
347,19.2,26.0,24.0,23.2,23.1
348,19.2,26.0,24.0,23.2,23.1
349,19.2,26.0,24.0,23.2,23.1
350,19.2,26.0,24.0,24.2,23.35
351,19.2,26.0,24.0,24.2,23.35
352,19.2,26.0,24.0,24.2,23.35
353,19.2,26.0,24.0,25.2,23.6
354,19.2,26.0,24.0,25.2,23.6
355,19.2,26.0,24.0,25.2,23.6
356,19.2,26.0,24.0,25.2,23.6
357,19.2,26.0,24.0,25.2,23.6
358,19.2,26.0,25.0,25.2,23.85
359,19.2,26.2,25.0,25.2,23.900000000000002
360,19.2,26.2,25.0,25.2,23.900000000000002
361,19.2,26.2,25.0,25.2,23.900000000000002
362,19.2,26.2,25.0,25.2,23.900000000000002
363,19.2,26.2,25.0,25.2,23.900000000000002
364,19.2,26.2,25.0,26.2,24.150000000000002
365,19.2,26.2,25.0,26.2,24.150000000000002
366,19.2,26.2,25.0,26.2,24.150000000000002
367,19.2,26.2,25.0,26.2,24.150000000000002
368,19.2,26.2,25.0,26.2,24.150000000000002
369,19.2,26.2,26.0,27.2,24.650000000000002
370,19.2,26.2,26.0,27.2,24.650000000000002
371,19.2,26.2,27.0,27.2,24.900000000000002
372,19.2,26.2,27.0,27.2,24.900000000000002
373,19.2,26.2,27.0,27.2,24.900000000000002
374,19.2,26.2,27.0,27.2,24.900000000000002
375,19.2,26.2,27.0,27.2,24.900000000000002
376,19.2,26.2,27.0,27.2,24.900000000000002
377,19.2,26.2,27.0,27.2,24.900000000000002
378,19.2,26.2,28.0,27.2,25.150000000000002
379,19.2,26.2,28.0,27.2,25.150000000000002
380,19.2,26.2,28.0,27.2,25.150000000000002
381,19.2,26.2,28.0,28.2,25.400000000000002
