step,env_0,env_1,env_2,env_4,Mean reward
133,8.0,11.2,11.2,9.0,9.85
134,8.0,11.2,11.2,9.0,9.85
135,8.0,11.2,11.2,9.0,9.85
136,8.0,11.2,11.2,9.0,9.85
137,8.0,11.2,11.2,9.0,9.85
138,8.0,11.2,11.2,9.0,9.85
139,8.0,11.2,11.2,9.0,9.85
140,8.0,11.2,11.2,10.0,10.1
141,8.0,11.2,11.2,10.0,10.1
142,8.0,11.2,11.2,10.0,10.1
143,8.0,11.2,11.2,10.0,10.1
144,8.0,12.2,11.2,10.0,10.35
145,8.0,12.2,12.2,10.0,10.6
146,8.0,12.2,12.2,10.0,10.6
147,8.0,12.2,12.2,10.0,10.6
148,9.0,12.2,12.2,10.0,10.85
149,9.0,12.2,12.2,10.0,10.85
150,9.0,12.2,12.2,10.0,10.85
151,10.0,12.2,12.2,11.0,11.35
152,10.0,12.2,12.2,11.0,11.35
153,10.0,12.2,12.2,11.0,11.35
154,10.0,13.2,12.2,11.0,11.6
155,11.0,13.2,13.2,11.0,12.1
156,12.0,13.2,13.2,11.0,12.35
157,12.0,13.2,13.2,11.0,12.35
158,12.0,13.2,13.2,11.0,12.35
159,12.0,13.2,13.2,11.0,12.35
160,12.0,13.2,13.2,11.0,12.35
161,12.0,13.2,13.2,11.0,12.35
162,12.0,13.2,13.2,12.0,12.6
163,13.0,13.2,14.2,12.0,13.1
164,13.0,13.2,14.2,12.0,13.1
165,13.0,14.2,15.2,12.0,13.6
166,13.0,15.2,15.2,12.0,13.85
167,13.0,15.2,15.399999999999999,12.0,13.899999999999999
168,14.0,15.2,15.399999999999999,12.0,14.149999999999999
169,14.0,15.2,15.399999999999999,12.0,14.149999999999999
170,14.0,15.2,15.399999999999999,12.0,14.149999999999999
171,14.0,15.2,15.399999999999999,12.0,14.149999999999999
172,14.0,15.2,15.399999999999999,12.0,14.149999999999999
173,14.0,15.2,15.399999999999999,12.0,14.149999999999999
174,14.0,15.2,15.399999999999999,12.0,14.149999999999999
175,14.0,15.2,15.399999999999999,12.0,14.149999999999999
176,14.0,15.2,15.399999999999999,12.0,14.149999999999999
177,14.0,15.2,15.399999999999999,12.0,14.149999999999999
178,14.0,15.2,15.399999999999999,12.0,14.149999999999999
179,14.0,15.2,15.399999999999999,12.0,14.149999999999999
180,14.0,15.2,16.4,12.0,14.399999999999999
181,15.0,15.2,16.4,12.0,14.649999999999999
182,15.0,15.2,16.4,12.0,14.649999999999999
183,15.0,15.2,16.4,12.0,14.649999999999999
184,15.0,16.2,16.4,12.0,14.899999999999999
185,15.0,16.2,16.4,12.0,14.899999999999999
186,15.0,16.2,16.4,12.0,14.899999999999999
187,15.0,16.2,16.4,13.0,15.149999999999999
188,15.0,16.2,16.4,13.0,15.149999999999999
189,15.0,16.2,16.4,13.0,15.149999999999999
190,15.0,16.2,16.4,13.0,15.149999999999999
191,15.0,16.2,16.4,13.0,15.149999999999999
192,15.0,16.2,16.4,14.0,15.399999999999999
193,15.0,16.2,16.4,14.0,15.399999999999999
194,16.0,16.2,16.4,14.0,15.65
195,16.0,16.2,16.4,14.0,15.65
196,16.0,16.2,16.4,14.0,15.65
197,16.0,16.2,17.4,14.0,15.9
198,16.0,16.2,17.4,14.0,15.9
199,16.0,16.2,17.4,14.0,15.9
200,16.0,16.2,17.4,14.0,15.9
201,17.0,16.2,17.4,15.0,16.4
202,17.0,16.2,17.4,15.0,16.4
203,17.0,16.2,17.4,15.0,16.4
204,17.0,16.2,17.4,15.0,16.4
205,18.0,17.2,17.4,15.0,16.9
206,18.0,17.2,17.4,15.0,16.9
207,18.0,17.2,17.4,15.0,16.9
208,18.0,17.2,18.4,15.0,17.15
209,18.0,17.2,18.4,15.0,17.15
210,18.0,17.2,18.4,15.0,17.15
211,18.0,17.2,18.4,16.0,17.4
212,18.0,17.2,18.4,16.0,17.4
213,18.0,17.2,18.4,16.0,17.4
214,19.0,17.2,18.4,16.0,17.65
215,19.0,20.2,18.4,16.0,18.4
216,19.0,20.2,18.4,16.0,18.4
217,19.0,20.2,19.4,17.0,18.9
218,19.0,20.2,19.4,17.0,18.9
219,19.0,20.2,20.4,17.0,19.15
220,19.0,20.2,20.4,17.0,19.15
221,19.0,20.2,20.4,17.0,19.15
222,19.0,20.2,20.4,17.0,19.15
223,19.0,20.2,20.4,17.0,19.15
224,19.0,20.2,20.4,17.0,19.15
225,20.0,20.2,20.4,17.0,19.4
226,20.0,20.2,20.4,17.0,19.4
227,20.0,20.2,20.4,17.0,19.4
228,20.0,20.2,20.4,17.0,19.4
229,20.0,20.2,20.4,17.0,19.4
230,20.0,20.2,20.4,18.0,19.65
231,20.0,20.2,20.4,18.0,19.65
232,20.0,20.2,20.4,18.0,19.65
233,20.0,20.2,20.4,18.0,19.65
234,20.2,20.2,20.4,18.0,19.7
235,21.2,21.2,20.4,18.0,20.2
236,21.2,21.2,20.4,18.0,20.2
237,21.2,21.2,20.4,18.0,20.2
238,21.2,21.2,20.4,18.0,20.2
239,21.2,21.2,20.4,18.0,20.2
240,21.2,21.2,20.4,18.0,20.2
241,21.2,21.2,20.4,18.0,20.2
242,21.2,21.2,20.4,18.0,20.2
243,21.2,21.2,20.4,18.0,20.2
244,21.2,21.2,20.4,18.0,20.2
245,21.2,22.2,20.4,18.0,20.45
246,21.2,22.2,20.4,18.0,20.45
247,21.2,22.2,20.4,18.0,20.45
248,21.2,22.2,20.4,18.0,20.45
249,21.2,22.2,21.4,19.0,20.95
250,21.2,22.2,21.4,20.0,21.2
251,21.2,22.2,21.4,21.0,21.45
252,21.2,22.2,21.4,21.0,21.45
253,21.2,22.2,21.4,21.0,21.45
254,21.2,22.2,21.4,21.0,21.45
255,21.2,22.2,21.4,21.0,21.45
256,21.2,22.2,21.4,21.0,21.45
257,21.2,22.2,21.4,21.0,21.45
258,21.2,22.2,22.4,21.0,21.7
259,21.2,22.2,23.4,21.0,21.95
260,21.2,22.2,23.4,21.0,21.95
261,21.2,22.2,23.4,22.0,22.2
262,21.2,22.2,23.4,22.0,22.2
263,21.2,22.2,23.4,22.0,22.2
264,21.2,22.2,23.4,22.0,22.2
265,21.2,23.2,23.4,22.0,22.45
266,21.2,23.2,23.4,22.0,22.45
267,21.2,23.2,23.4,22.0,22.45
268,21.2,23.2,23.4,22.0,22.45
269,21.2,23.2,24.4,22.0,22.7
270,21.2,23.2,24.4,22.0,22.7
271,21.2,23.2,24.4,22.0,22.7
272,21.2,23.2,24.4,22.0,22.7
273,21.2,23.2,24.4,22.0,22.7
274,21.2,23.2,24.4,22.0,22.7
275,21.2,24.2,24.4,22.0,22.95
276,21.2,24.2,24.4,22.0,22.95
277,21.2,24.2,24.4,22.0,22.95
278,21.2,26.2,24.4,22.0,23.45
279,21.2,26.2,24.4,22.0,23.45
280,21.2,26.2,24.4,22.0,23.45
281,21.2,26.2,25.4,22.0,23.7
282,21.2,26.2,25.4,22.0,23.7
283,21.2,26.2,25.4,22.0,23.7
284,21.2,26.2,25.4,22.0,23.7
285,21.2,26.2,25.4,22.0,23.7
286,21.2,26.2,25.4,22.0,23.7
287,21.2,26.2,25.4,22.0,23.7
288,21.2,26.2,25.4,22.0,23.7
289,21.2,26.2,25.4,22.0,23.7
290,22.2,26.2,26.4,22.0,24.2
291,22.2,26.2,26.4,23.0,24.45
292,22.2,26.2,26.4,23.0,24.45
293,22.2,26.2,26.4,23.0,24.45
294,22.2,26.2,26.4,23.0,24.45
295,22.2,27.2,26.4,24.0,24.95
296,22.2,27.2,26.4,24.0,24.95
297,22.2,27.2,26.4,24.0,24.95
298,22.2,27.2,26.4,24.0,24.95
299,22.2,27.2,26.4,24.0,24.95
300,22.2,27.2,26.4,24.0,24.95
301,22.2,27.2,27.4,25.0,25.45
302,22.2,27.2,27.4,26.0,25.7
303,22.2,27.2,27.4,26.0,25.7
304,22.2,27.2,27.4,26.0,25.7
305,22.2,27.2,27.4,26.0,25.7
306,22.2,27.2,27.4,27.0,25.95
307,22.2,27.2,27.4,27.2,26.0
308,22.2,27.2,27.4,27.2,26.0
309,22.2,27.2,28.4,27.2,26.25
310,22.2,27.2,28.4,27.2,26.25
311,22.2,27.2,28.4,27.2,26.25
312,22.2,27.2,28.4,28.2,26.5
313,22.2,31.2,28.4,28.2,27.5
314,22.2,31.2,28.4,28.2,27.5
315,22.2,31.2,28.4,29.2,27.75
316,22.2,31.2,28.4,29.2,27.75
317,22.2,31.2,28.4,29.2,27.75
318,22.2,31.2,28.4,29.2,27.75
319,22.2,31.2,29.4,29.2,28.0
320,22.2,32.2,29.4,29.2,28.250000000000004
321,22.2,32.2,29.4,29.2,28.250000000000004
322,22.2,32.2,30.4,29.2,28.500000000000004
323,22.2,32.2,30.4,29.2,28.500000000000004
324,22.2,32.2,30.4,29.2,28.500000000000004
325,22.2,32.2,30.4,29.2,28.500000000000004
326,22.2,32.2,30.4,29.2,28.500000000000004
327,22.2,32.2,30.4,29.2,28.500000000000004
328,22.2,32.2,30.4,29.2,28.500000000000004
329,22.2,32.2,30.4,29.2,28.500000000000004
330,22.2,34.2,30.4,29.2,29.000000000000004
331,22.2,34.2,30.4,29.2,29.000000000000004
332,22.2,34.2,30.4,29.2,29.000000000000004
333,22.2,34.2,30.4,29.2,29.000000000000004
334,22.2,34.2,30.4,29.2,29.000000000000004
335,22.2,34.2,30.4,29.2,29.000000000000004
336,22.2,34.2,30.4,29.2,29.000000000000004
337,22.2,34.2,30.4,29.2,29.000000000000004
338,22.2,34.2,30.4,29.2,29.000000000000004
339,22.2,34.2,30.4,29.2,29.000000000000004
340,22.2,35.2,30.4,29.2,29.250000000000004
341,22.2,35.2,30.4,29.2,29.250000000000004
342,22.2,35.2,30.4,30.2,29.500000000000004
343,22.2,35.2,30.4,30.2,29.500000000000004
344,22.2,35.2,30.4,30.2,29.500000000000004
345,22.2,35.2,30.4,30.2,29.500000000000004
346,22.2,35.2,30.4,30.2,29.500000000000004
347,22.2,35.2,30.4,30.2,29.500000000000004
348,22.2,35.2,30.4,30.2,29.500000000000004
349,22.2,35.2,30.4,30.2,29.500000000000004
350,22.2,36.2,30.4,30.2,29.750000000000004
351,22.2,36.2,30.4,30.2,29.750000000000004
352,22.2,36.2,30.4,30.2,29.750000000000004
353,22.2,36.2,30.4,30.2,29.750000000000004
354,22.2,36.2,30.4,30.2,29.750000000000004
355,22.2,36.2,30.4,30.2,29.750000000000004
356,22.2,36.2,30.4,32.2,30.250000000000004
357,22.2,36.2,30.4,32.2,30.250000000000004
358,22.2,36.2,30.4,32.2,30.250000000000004
359,22.2,36.2,30.4,32.2,30.250000000000004
360,22.2,36.2,30.4,32.2,30.250000000000004
361,22.2,36.2,30.4,32.2,30.250000000000004
362,22.2,36.2,30.4,33.2,30.500000000000004
363,22.2,36.2,30.4,33.2,30.500000000000004
364,22.2,36.2,30.4,33.2,30.500000000000004
365,22.2,36.2,30.4,33.2,30.500000000000004
366,22.2,36.2,30.4,33.2,30.500000000000004
367,22.2,36.2,30.4,33.2,30.500000000000004
368,22.2,36.2,30.4,33.2,30.500000000000004
369,22.2,36.2,30.4,33.2,30.500000000000004
370,22.2,37.2,31.4,33.2,31.000000000000004
371,22.2,37.2,31.4,33.400000000000006,31.050000000000004
372,22.2,37.2,31.4,33.400000000000006,31.050000000000004
373,22.2,37.2,31.4,33.400000000000006,31.050000000000004
374,22.2,37.2,31.4,33.400000000000006,31.050000000000004
375,22.2,37.2,31.4,33.400000000000006,31.050000000000004
376,22.2,37.2,31.4,33.400000000000006,31.050000000000004
377,22.2,37.2,31.4,33.400000000000006,31.050000000000004
378,22.2,37.2,31.4,33.400000000000006,31.050000000000004
379,22.2,37.2,31.4,33.400000000000006,31.050000000000004
380,22.2,39.2,31.4,33.400000000000006,31.550000000000004
381,22.2,39.2,31.4,33.400000000000006,31.550000000000004
382,22.2,39.2,31.4,33.400000000000006,31.550000000000004
383,22.2,39.2,31.4,33.400000000000006,31.550000000000004
384,22.2,39.2,31.4,33.400000000000006,31.550000000000004
385,22.2,39.2,31.4,33.400000000000006,31.550000000000004
386,22.2,39.2,31.4,33.400000000000006,31.550000000000004
387,22.2,40.2,31.4,33.400000000000006,31.800000000000004
388,22.2,40.2,31.4,33.400000000000006,31.800000000000004
389,22.2,40.2,31.4,33.400000000000006,31.800000000000004
390,22.2,40.2,31.4,33.400000000000006,31.800000000000004
391,22.2,40.2,31.4,33.400000000000006,31.800000000000004
392,22.2,40.2,31.4,34.400000000000006,32.050000000000004
393,22.2,40.2,31.4,34.400000000000006,32.050000000000004
394,22.2,40.2,31.4,34.400000000000006,32.050000000000004
395,22.2,40.2,31.4,34.400000000000006,32.050000000000004
396,22.2,40.2,31.4,34.400000000000006,32.050000000000004
397,22.2,40.2,31.4,34.400000000000006,32.050000000000004
398,22.2,40.2,31.4,34.400000000000006,32.050000000000004
399,22.2,40.2,31.4,34.60000000000001,32.10000000000001
400,22.2,41.2,31.4,34.60000000000001,32.35000000000001
401,22.2,41.2,31.4,34.60000000000001,32.35000000000001
402,22.2,41.2,31.4,34.60000000000001,32.35000000000001
403,22.2,41.2,31.4,34.60000000000001,32.35000000000001
404,22.2,41.2,31.4,34.60000000000001,32.35000000000001
405,22.2,41.2,31.4,35.60000000000001,32.60000000000001
406,22.2,41.2,31.4,35.60000000000001,32.60000000000001
407,22.2,41.2,31.4,35.60000000000001,32.60000000000001
408,22.2,41.2,31.4,35.60000000000001,32.60000000000001
409,22.2,41.2,31.4,36.60000000000001,32.85000000000001
410,22.2,41.2,31.4,36.60000000000001,32.85000000000001
411,22.2,41.2,31.4,36.60000000000001,32.85000000000001
412,22.2,41.2,31.4,37.60000000000001,33.10000000000001
413,22.2,42.2,31.4,37.60000000000001,33.35000000000001
414,22.2,42.2,31.4,37.60000000000001,33.35000000000001
415,22.2,42.2,32.4,37.60000000000001,33.60000000000001
416,22.2,42.2,32.4,37.60000000000001,33.60000000000001
417,22.2,42.2,32.4,37.60000000000001,33.60000000000001
418,22.2,43.2,32.4,37.60000000000001,33.85000000000001
419,22.2,43.2,32.4,37.60000000000001,33.85000000000001
420,22.2,44.2,32.4,37.60000000000001,34.10000000000001
421,22.2,44.2,32.4,38.60000000000001,34.35000000000001
422,22.2,44.2,32.4,38.60000000000001,34.35000000000001
423,22.2,45.2,32.4,38.60000000000001,34.60000000000001
424,22.2,45.2,32.4,38.60000000000001,34.60000000000001
425,22.2,45.2,32.4,38.60000000000001,34.60000000000001
426,22.2,45.2,32.4,38.60000000000001,34.60000000000001
427,22.2,45.2,32.4,38.60000000000001,34.60000000000001
428,22.2,45.2,32.4,38.60000000000001,34.60000000000001
429,22.2,45.2,32.4,38.60000000000001,34.60000000000001
430,23.2,46.2,32.4,38.60000000000001,35.10000000000001
431,23.2,46.2,32.4,38.60000000000001,35.10000000000001
432,23.2,46.2,32.4,38.60000000000001,35.10000000000001
433,23.2,46.2,32.4,38.60000000000001,35.10000000000001
434,23.2,46.2,32.4,38.60000000000001,35.10000000000001
435,23.2,46.2,32.4,38.60000000000001,35.10000000000001
436,23.2,46.2,32.4,38.60000000000001,35.10000000000001
437,23.2,46.2,32.4,38.60000000000001,35.10000000000001
438,23.2,47.2,32.4,38.60000000000001,35.35000000000001
439,23.2,47.2,32.4,38.60000000000001,35.35000000000001
440,23.2,47.2,32.4,38.60000000000001,35.35000000000001
441,23.2,47.2,32.4,38.60000000000001,35.35000000000001
442,23.2,47.2,32.4,38.60000000000001,35.35000000000001
443,23.2,47.2,32.4,38.60000000000001,35.35000000000001
444,23.2,47.2,32.4,38.60000000000001,35.35000000000001
445,23.2,47.2,32.4,38.60000000000001,35.35000000000001
446,23.2,47.2,32.4,38.60000000000001,35.35000000000001
447,23.2,47.2,32.4,38.60000000000001,35.35000000000001
448,23.2,47.2,32.4,38.60000000000001,35.35000000000001
449,23.2,47.2,32.4,38.60000000000001,35.35000000000001
450,23.2,47.2,32.4,38.60000000000001,35.35000000000001
451,23.2,47.2,32.4,39.60000000000001,35.60000000000001
452,23.2,48.2,32.4,39.60000000000001,35.85000000000001
453,23.2,48.2,32.4,40.60000000000001,36.10000000000001
454,23.2,48.2,32.4,40.60000000000001,36.10000000000001
455,23.2,48.2,32.4,40.60000000000001,36.10000000000001
456,23.2,48.2,32.4,40.60000000000001,36.10000000000001
457,23.2,48.2,32.4,40.60000000000001,36.10000000000001
458,23.2,49.2,32.4,40.60000000000001,36.35000000000001
459,23.2,49.2,32.4,40.60000000000001,36.35000000000001
460,23.2,49.2,32.4,40.60000000000001,36.35000000000001
461,23.2,49.2,32.4,40.60000000000001,36.35000000000001
462,23.2,49.2,32.4,40.60000000000001,36.35000000000001
463,23.2,53.2,32.4,40.60000000000001,37.35000000000001
464,23.2,53.2,32.4,40.60000000000001,37.35000000000001
465,23.2,53.2,32.4,40.60000000000001,37.35000000000001
466,23.2,53.2,32.4,40.60000000000001,37.35000000000001
467,23.2,53.2,32.4,40.60000000000001,37.35000000000001
468,23.2,53.2,32.4,40.60000000000001,37.35000000000001
469,23.2,53.2,32.4,40.60000000000001,37.35000000000001
470,23.2,54.2,32.4,40.60000000000001,37.60000000000001
471,23.2,54.2,32.4,40.60000000000001,37.60000000000001
472,23.2,55.2,32.4,40.60000000000001,37.85000000000001
473,23.2,55.2,32.4,43.60000000000001,38.60000000000001
474,23.2,55.2,32.4,43.60000000000001,38.60000000000001
475,23.2,55.2,32.4,43.60000000000001,38.60000000000001
476,23.2,55.2,32.4,43.60000000000001,38.60000000000001
477,23.2,55.2,32.4,43.60000000000001,38.60000000000001
478,23.2,55.2,32.4,43.60000000000001,38.60000000000001
479,23.2,55.2,32.4,43.60000000000001,38.60000000000001
480,23.2,55.2,32.4,43.60000000000001,38.60000000000001
481,23.2,55.2,32.4,43.60000000000001,38.60000000000001
482,23.2,55.2,32.4,43.60000000000001,38.60000000000001
483,23.2,55.2,32.4,43.60000000000001,38.60000000000001
484,23.2,55.2,32.4,43.60000000000001,38.60000000000001
485,23.2,55.2,32.4,43.60000000000001,38.60000000000001
486,23.2,55.2,32.4,43.60000000000001,38.60000000000001
487,23.2,55.2,32.4,43.60000000000001,38.60000000000001
488,23.2,56.2,32.4,43.60000000000001,38.85000000000001
489,23.2,56.2,32.4,43.60000000000001,38.85000000000001
490,24.2,56.2,32.4,43.60000000000001,39.10000000000001
491,24.2,56.2,32.4,43.60000000000001,39.10000000000001
492,24.2,56.2,32.4,43.60000000000001,39.10000000000001
493,24.2,56.2,32.4,43.60000000000001,39.10000000000001
494,14.2,56.2,22.4,43.60000000000001,34.10000000000001
495,14.2,56.2,22.4,43.60000000000001,34.10000000000001
496,14.2,56.2,22.4,43.60000000000001,34.10000000000001
497,14.2,56.2,22.4,43.60000000000001,34.10000000000001
498,14.2,56.2,22.4,43.60000000000001,34.10000000000001
499,14.2,56.2,22.4,43.60000000000001,34.10000000000001
500,14.2,56.2,22.4,43.60000000000001,34.10000000000001
501,14.2,56.2,22.4,43.60000000000001,34.10000000000001
502,14.2,58.2,22.4,43.60000000000001,34.60000000000001
503,14.2,58.2,22.4,43.60000000000001,34.60000000000001
504,14.2,58.2,22.4,44.60000000000001,34.85000000000001
505,14.2,58.2,22.4,44.60000000000001,34.85000000000001
506,14.2,58.2,22.4,44.60000000000001,34.85000000000001
507,14.2,58.2,22.4,44.60000000000001,34.85000000000001
508,14.2,59.2,22.4,44.60000000000001,35.10000000000001
509,14.2,59.2,22.4,44.60000000000001,35.10000000000001
510,14.2,59.2,22.4,44.60000000000001,35.10000000000001
511,14.2,59.2,22.4,44.60000000000001,35.10000000000001
512,14.2,59.2,22.4,44.60000000000001,35.10000000000001
513,14.2,59.2,22.4,44.60000000000001,35.10000000000001
514,14.2,59.2,22.4,45.60000000000001,35.35000000000001
515,14.2,59.2,22.4,45.60000000000001,35.35000000000001
516,14.2,59.2,22.4,45.60000000000001,35.35000000000001
517,14.2,59.2,22.4,45.60000000000001,35.35000000000001
518,14.2,59.2,22.4,45.60000000000001,35.35000000000001
519,14.2,59.2,22.4,45.60000000000001,35.35000000000001
520,14.2,59.2,22.4,45.60000000000001,35.35000000000001
521,14.2,59.2,22.4,45.60000000000001,35.35000000000001
522,14.2,59.2,22.4,45.60000000000001,35.35000000000001
523,14.2,59.2,22.4,45.60000000000001,35.35000000000001
524,14.2,60.2,22.4,46.60000000000001,35.85000000000001
525,14.2,60.2,22.4,46.60000000000001,35.85000000000001
526,14.2,60.2,22.4,46.60000000000001,35.85000000000001
527,14.2,60.2,22.4,46.60000000000001,35.85000000000001
528,14.2,60.2,22.4,46.60000000000001,35.85000000000001
529,14.2,60.2,22.4,46.60000000000001,35.85000000000001
530,14.2,61.2,22.4,46.60000000000001,36.10000000000001
531,14.2,61.2,22.4,46.60000000000001,36.10000000000001
532,14.2,61.2,22.4,46.60000000000001,36.10000000000001
533,14.2,61.2,22.4,46.60000000000001,36.10000000000001
534,14.2,61.2,22.4,47.60000000000001,36.35000000000001
535,14.2,61.2,22.4,47.60000000000001,36.35000000000001
536,14.2,61.2,22.4,47.60000000000001,36.35000000000001
537,14.2,61.2,22.4,48.60000000000001,36.60000000000001
538,14.2,62.2,22.4,48.60000000000001,36.85000000000001
539,14.2,62.2,22.4,48.60000000000001,36.85000000000001
540,14.2,62.2,22.4,48.60000000000001,36.85000000000001
541,14.2,62.2,22.4,49.60000000000001,37.10000000000001
542,14.2,62.2,22.4,49.60000000000001,37.10000000000001
543,14.2,62.2,22.4,49.60000000000001,37.10000000000001
544,14.2,62.2,22.4,49.60000000000001,37.10000000000001
545,14.2,62.2,22.4,49.60000000000001,37.10000000000001
546,14.2,62.2,22.4,49.60000000000001,37.10000000000001
547,14.2,62.2,22.4,49.60000000000001,37.10000000000001
548,14.2,62.2,22.4,49.60000000000001,37.10000000000001
549,14.2,62.2,22.4,49.60000000000001,37.10000000000001
550,14.2,63.2,22.4,49.60000000000001,37.35000000000001
