step,env_0,env_1,env_2,env_4,Mean reward
126,9.0,7.2,9.0,10.0,8.8
127,9.0,7.2,9.0,10.0,8.8
128,9.0,7.2,9.0,10.0,8.8
129,9.0,7.2,9.0,10.0,8.8
130,9.0,7.2,10.0,10.0,9.05
131,9.0,7.2,10.0,10.0,9.05
132,9.0,7.2,10.0,10.0,9.05
133,10.0,7.2,10.0,10.0,9.3
134,10.0,7.2,10.0,10.0,9.3
135,10.0,7.2,10.0,10.0,9.3
136,10.0,7.2,10.0,10.0,9.3
137,10.0,7.2,10.0,10.0,9.3
138,10.0,7.2,10.0,10.0,9.3
139,10.0,7.2,10.0,10.0,9.3
140,11.0,7.2,11.0,11.0,10.05
141,11.0,7.2,11.0,11.0,10.05
142,11.0,7.2,11.0,11.0,10.05
143,11.0,8.2,11.0,12.0,10.55
144,11.0,8.2,11.0,12.0,10.55
145,11.0,8.2,11.0,12.0,10.55
146,11.0,8.2,11.0,12.0,10.55
147,11.0,8.2,11.0,12.0,10.55
148,11.0,8.2,11.0,12.0,10.55
149,11.0,8.2,11.0,12.0,10.55
150,12.0,8.2,13.0,13.0,11.55
151,12.0,8.2,13.0,13.0,11.55
152,12.0,8.2,13.0,13.0,11.55
153,12.0,9.2,13.0,13.0,11.8
154,12.0,9.2,13.0,13.0,11.8
155,12.0,9.2,13.0,13.0,11.8
156,12.0,9.2,13.0,13.0,11.8
157,12.0,9.2,13.0,13.0,11.8
158,12.0,9.2,13.0,13.0,11.8
159,12.0,9.2,13.0,13.0,11.8
160,13.0,9.2,14.0,14.0,12.55
161,13.0,9.399999999999999,14.2,14.0,12.649999999999999
162,13.0,9.399999999999999,14.2,14.0,12.649999999999999
163,13.0,10.399999999999999,14.2,15.0,13.149999999999999
164,13.0,10.399999999999999,14.2,15.0,13.149999999999999
165,13.0,10.399999999999999,14.2,15.0,13.149999999999999
166,13.0,10.399999999999999,14.2,15.0,13.149999999999999
167,14.0,10.399999999999999,14.2,15.0,13.399999999999999
168,14.0,10.399999999999999,14.2,15.0,13.399999999999999
169,14.0,10.399999999999999,14.2,15.0,13.399999999999999
170,14.0,10.399999999999999,15.2,15.0,13.649999999999999
171,14.0,10.399999999999999,15.2,15.0,13.649999999999999
172,14.0,10.399999999999999,15.2,15.0,13.649999999999999
173,14.0,10.399999999999999,15.2,15.0,13.649999999999999
174,14.0,10.399999999999999,15.2,15.0,13.649999999999999
175,14.0,10.399999999999999,15.2,15.0,13.649999999999999
176,14.0,10.399999999999999,15.2,15.0,13.649999999999999
177,14.0,10.399999999999999,15.2,15.0,13.649999999999999
178,14.0,10.399999999999999,15.2,15.0,13.649999999999999
179,14.0,10.399999999999999,15.2,15.0,13.649999999999999
180,14.0,10.399999999999999,15.2,15.2,13.7
181,14.0,10.399999999999999,15.2,15.2,13.7
182,14.0,10.399999999999999,15.2,15.2,13.7
183,14.0,10.399999999999999,15.2,15.2,13.7
184,14.0,10.399999999999999,15.2,15.2,13.7
185,14.0,10.399999999999999,15.2,15.2,13.7
186,14.0,10.399999999999999,15.2,15.2,13.7
187,15.0,10.399999999999999,15.2,15.2,13.95
188,15.0,10.399999999999999,15.2,15.2,13.95
189,15.0,10.399999999999999,15.2,15.2,13.95
190,16.0,10.399999999999999,16.2,15.2,14.45
191,16.0,10.399999999999999,16.2,15.2,14.45
192,16.0,10.399999999999999,16.2,15.2,14.45
193,16.0,10.399999999999999,16.2,15.2,14.45
194,16.0,10.399999999999999,16.2,15.2,14.45
195,16.2,11.399999999999999,16.2,15.2,14.75
196,16.2,11.399999999999999,16.2,15.2,14.75
197,16.2,11.399999999999999,16.2,15.2,14.75
198,16.2,11.399999999999999,16.2,15.2,14.75
199,16.2,11.399999999999999,16.2,15.2,14.75
200,17.2,11.399999999999999,17.2,15.2,15.25
201,17.2,11.399999999999999,17.2,16.2,15.5
202,17.2,11.399999999999999,17.2,16.2,15.5
203,17.2,11.399999999999999,18.4,16.2,15.8
204,17.2,11.399999999999999,18.4,16.2,15.8
205,18.2,12.399999999999999,18.4,16.2,16.3
206,18.2,12.399999999999999,18.4,16.2,16.3
207,18.2,12.399999999999999,18.4,16.2,16.3
208,18.2,12.399999999999999,18.4,16.2,16.3
209,18.2,12.399999999999999,18.4,16.2,16.3
210,19.4,12.399999999999999,19.4,16.2,16.849999999999998
211,19.4,12.399999999999999,19.4,16.2,16.849999999999998
212,19.4,12.399999999999999,19.4,16.2,16.849999999999998
213,19.4,13.399999999999999,19.4,16.2,17.099999999999998
214,19.4,13.399999999999999,19.4,16.2,17.099999999999998
215,19.4,14.399999999999999,19.4,16.2,17.349999999999998
216,19.4,14.399999999999999,19.4,16.2,17.349999999999998
217,19.4,14.399999999999999,19.4,16.2,17.349999999999998
218,19.4,14.399999999999999,19.4,16.2,17.349999999999998
219,19.4,14.399999999999999,19.4,16.2,17.349999999999998
220,19.4,14.399999999999999,19.4,17.2,17.599999999999998
221,19.4,14.399999999999999,19.4,17.2,17.599999999999998
222,19.4,14.399999999999999,19.4,17.2,17.599999999999998
223,19.4,14.399999999999999,20.4,17.2,17.849999999999998
224,19.4,14.399999999999999,20.4,17.2,17.849999999999998
225,19.4,14.399999999999999,20.4,17.2,17.849999999999998
226,19.4,14.399999999999999,20.4,17.2,17.849999999999998
227,19.4,14.399999999999999,20.4,17.2,17.849999999999998
228,19.4,14.399999999999999,20.4,17.2,17.849999999999998
229,19.4,14.399999999999999,20.4,17.2,17.849999999999998
230,19.4,14.399999999999999,20.4,18.2,18.099999999999998
231,19.4,14.399999999999999,20.4,18.2,18.099999999999998
232,19.4,14.399999999999999,20.4,18.2,18.099999999999998
233,19.4,14.599999999999998,20.4,18.2,18.15
234,19.4,14.599999999999998,20.4,18.2,18.15
235,19.4,15.599999999999998,20.4,18.2,18.4
236,19.4,15.599999999999998,20.4,18.2,18.4
237,19.4,15.599999999999998,20.4,18.2,18.4
238,19.4,15.599999999999998,20.4,18.2,18.4
239,19.4,15.599999999999998,20.4,18.2,18.4
240,20.4,15.599999999999998,21.4,20.2,19.4
241,20.4,15.599999999999998,21.4,20.2,19.4
242,20.4,15.599999999999998,21.4,20.2,19.4
243,20.4,15.599999999999998,21.4,20.2,19.4
244,20.4,15.599999999999998,21.4,20.2,19.4
245,20.4,15.599999999999998,21.4,20.2,19.4
246,20.4,15.599999999999998,21.4,20.2,19.4
247,20.4,15.599999999999998,21.4,20.2,19.4
248,20.4,15.599999999999998,21.4,20.2,19.4
249,20.4,5.599999999999998,21.4,20.2,16.9
250,21.4,5.599999999999998,22.599999999999998,20.2,17.45
251,21.4,5.599999999999998,22.599999999999998,20.2,17.45
252,21.4,5.599999999999998,22.599999999999998,20.2,17.45
253,21.4,5.599999999999998,22.599999999999998,20.2,17.45
254,21.4,5.599999999999998,22.599999999999998,20.2,17.45
255,21.4,5.599999999999998,22.599999999999998,20.2,17.45
256,21.4,5.599999999999998,22.599999999999998,20.2,17.45
257,21.4,5.599999999999998,22.599999999999998,20.2,17.45
258,21.4,5.599999999999998,22.599999999999998,20.2,17.45
259,21.4,5.599999999999998,22.599999999999998,20.2,17.45
260,22.4,5.599999999999998,23.599999999999998,20.2,17.95
261,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
262,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
263,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
264,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
265,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
266,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
267,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
268,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
269,22.599999999999998,5.599999999999998,23.599999999999998,20.2,18.0
270,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
271,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
272,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
273,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
274,23.599999999999998,5.599999999999998,23.599999999999998,21.2,18.5
