step,env_0,env_1,env_2,env_4,Mean reward
133,7.0,8.0,8.0,8.0,7.75
134,8.0,8.0,8.0,8.0,8.0
135,8.0,8.0,8.0,8.0,8.0
136,8.0,8.0,8.0,8.0,8.0
137,8.0,8.0,8.0,8.0,8.0
138,8.0,8.0,8.0,8.0,8.0
139,8.0,8.0,8.0,8.0,8.0
140,8.0,8.0,8.0,9.0,8.25
141,8.0,8.0,8.0,9.0,8.25
142,8.0,9.0,8.0,10.0,8.75
143,8.0,9.0,8.0,10.0,8.75
144,8.0,10.0,8.0,10.0,9.0
145,8.0,10.0,8.0,10.0,9.0
146,8.0,10.0,8.0,10.0,9.0
147,8.0,10.0,8.0,10.0,9.0
148,8.0,10.0,9.0,10.0,9.25
149,8.0,10.0,9.0,10.0,9.25
150,9.0,11.0,10.0,11.0,10.25
151,9.0,11.0,10.0,11.0,10.25
152,9.0,11.0,10.0,11.0,10.25
153,9.0,11.0,10.0,11.0,10.25
154,9.0,11.0,10.0,11.0,10.25
155,9.0,11.0,10.0,11.0,10.25
156,9.0,11.0,10.0,11.0,10.25
157,9.0,11.0,10.0,11.0,10.25
158,9.0,11.0,10.0,11.0,10.25
159,9.0,11.0,10.0,11.0,10.25
160,9.0,12.0,12.0,11.0,11.0
161,9.0,12.0,12.0,11.0,11.0
162,9.0,12.0,12.0,12.0,11.25
163,9.0,12.0,12.2,12.0,11.3
164,10.0,12.0,12.2,12.0,11.55
165,10.0,13.0,12.2,12.0,11.8
166,10.0,13.0,12.2,12.0,11.8
167,10.0,13.0,12.2,12.0,11.8
168,10.0,13.0,13.2,12.0,12.05
169,10.0,13.0,13.2,12.0,12.05
170,10.0,14.0,13.2,12.0,12.3
171,10.0,14.0,13.2,12.0,12.3
172,10.0,14.0,13.2,12.0,12.3
173,10.0,14.0,13.2,12.0,12.3
174,10.0,14.0,13.2,12.0,12.3
175,10.0,14.0,13.2,12.0,12.3
176,10.0,14.0,13.2,12.0,12.3
177,10.0,14.0,13.2,12.0,12.3
178,10.0,14.0,13.2,12.0,12.3
179,10.0,14.0,13.2,12.0,12.3
180,10.0,14.0,13.2,12.0,12.3
181,10.0,14.0,13.2,12.0,12.3
182,10.0,14.0,13.2,12.0,12.3
183,10.0,14.0,13.2,12.0,12.3
184,10.0,14.0,13.2,12.0,12.3
185,11.0,14.0,14.2,12.0,12.8
186,11.0,14.0,14.2,12.0,12.8
187,11.0,14.0,14.2,12.0,12.8
188,11.0,14.0,14.2,12.0,12.8
189,11.0,14.0,14.2,12.0,12.8
190,11.0,15.0,14.2,12.0,13.05
191,11.0,15.0,14.2,12.0,13.05
192,11.0,15.0,14.2,12.0,13.05
193,11.0,15.0,14.2,13.0,13.3
194,11.0,15.0,15.2,13.0,13.55
195,11.0,16.0,15.2,13.0,13.8
196,11.0,16.0,15.2,13.0,13.8
197,11.0,16.0,15.2,13.0,13.8
198,11.0,16.0,15.2,13.0,13.8
199,11.0,16.0,16.2,13.0,14.05
200,12.0,17.0,16.2,14.0,14.8
201,12.0,17.0,16.2,14.0,14.8
202,12.0,17.0,16.2,14.0,14.8
203,12.0,17.0,16.2,14.0,14.8
204,13.0,17.0,16.2,14.0,15.05
205,13.0,17.0,16.2,14.0,15.05
206,13.0,17.0,16.2,14.0,15.05
207,13.0,17.0,16.2,14.0,15.05
208,13.0,17.0,16.2,14.0,15.05
209,13.0,17.0,16.2,14.0,15.05
210,13.0,18.0,16.2,15.0,15.55
211,13.0,18.0,16.2,15.0,15.55
212,14.0,18.0,16.2,15.0,15.8
213,14.0,18.0,16.2,15.0,15.8
214,14.0,18.2,17.2,16.0,16.35
215,15.0,18.2,17.2,16.0,16.6
216,15.0,18.2,17.2,16.0,16.6
217,15.0,18.2,17.2,16.0,16.6
218,15.0,18.2,17.2,16.0,16.6
219,15.0,18.2,17.4,16.0,16.65
220,15.0,19.2,17.4,16.0,16.9
221,15.0,19.2,17.4,16.0,16.9
222,15.0,19.2,17.4,16.0,16.9
223,15.0,19.2,17.4,16.0,16.9
224,15.0,19.2,17.4,16.0,16.9
225,15.0,19.2,17.4,16.0,16.9
226,15.0,19.2,17.4,16.0,16.9
227,15.0,19.2,17.4,16.0,16.9
228,15.0,19.2,17.4,16.0,16.9
229,15.0,19.2,17.4,16.0,16.9
230,15.0,19.2,17.4,16.0,16.9
231,15.0,19.2,17.4,16.0,16.9
232,15.0,19.2,17.4,16.0,16.9
233,15.0,19.2,17.4,16.0,16.9
234,15.0,19.2,17.4,16.0,16.9
235,15.0,19.2,17.4,16.0,16.9
236,15.0,19.2,17.4,16.0,16.9
237,15.0,19.2,17.4,16.0,16.9
238,15.0,19.2,17.4,16.0,16.9
239,16.0,19.2,17.4,16.0,17.15
240,16.0,19.2,17.4,16.0,17.15
241,16.0,20.2,17.4,16.0,17.4
242,16.0,20.2,17.4,16.0,17.4
243,16.0,20.2,17.4,16.0,17.4
244,17.0,20.2,17.4,17.0,17.9
245,17.0,20.2,17.4,17.0,17.9
246,17.0,20.2,17.4,17.0,17.9
247,17.0,20.2,17.4,17.0,17.9
248,17.0,20.2,17.4,17.0,17.9
249,17.0,20.2,17.4,17.0,17.9
250,17.0,21.2,17.599999999999998,18.0,18.45
251,18.0,22.2,17.599999999999998,18.0,18.95
252,18.0,22.2,17.599999999999998,18.0,18.95
253,18.0,22.2,17.599999999999998,18.0,18.95
254,18.0,22.2,17.599999999999998,18.0,18.95
255,18.0,22.2,17.599999999999998,18.0,18.95
256,18.0,22.2,17.599999999999998,18.0,18.95
257,18.0,22.2,17.599999999999998,18.0,18.95
258,18.0,22.2,17.599999999999998,18.0,18.95
259,18.0,22.2,17.599999999999998,18.0,18.95
260,18.0,22.2,17.599999999999998,18.0,18.95
261,18.0,23.2,17.599999999999998,18.0,19.2
262,18.0,23.2,17.599999999999998,18.0,19.2
263,18.0,23.2,17.599999999999998,18.0,19.2
264,19.0,23.2,17.599999999999998,19.0,19.7
265,19.0,23.2,17.599999999999998,19.0,19.7
266,19.0,23.2,17.599999999999998,19.0,19.7
267,19.0,23.2,17.599999999999998,19.0,19.7
268,19.0,23.2,17.599999999999998,19.0,19.7
269,19.0,23.2,17.599999999999998,19.0,19.7
270,19.0,23.2,17.599999999999998,19.0,19.7
271,19.0,23.2,17.599999999999998,19.0,19.7
272,19.0,23.2,17.599999999999998,19.0,19.7
273,19.0,23.2,17.599999999999998,19.0,19.7
274,19.0,23.2,17.599999999999998,19.0,19.7
275,19.0,24.2,17.599999999999998,19.0,19.95
276,19.0,24.2,17.599999999999998,19.0,19.95
277,19.0,24.2,17.599999999999998,19.0,19.95
278,19.0,24.2,17.599999999999998,19.0,19.95
279,19.0,24.2,17.599999999999998,19.0,19.95
280,19.0,24.2,17.599999999999998,19.0,19.95
281,19.0,24.2,17.599999999999998,19.0,19.95
282,19.0,24.2,17.599999999999998,19.0,19.95
283,19.0,24.2,17.599999999999998,19.0,19.95
284,19.0,24.2,17.599999999999998,19.0,19.95
285,19.0,24.2,17.599999999999998,19.0,19.95
286,19.0,24.2,17.599999999999998,19.0,19.95
287,19.0,24.2,17.599999999999998,19.0,19.95
288,19.0,24.2,17.599999999999998,19.0,19.95
289,19.0,24.2,17.599999999999998,19.0,19.95
290,19.0,24.2,17.599999999999998,19.0,19.95
291,19.0,24.2,17.599999999999998,19.0,19.95
292,19.0,24.2,17.599999999999998,19.0,19.95
293,19.0,24.2,17.599999999999998,19.0,19.95
294,19.0,24.2,17.599999999999998,20.0,20.2
295,20.0,25.2,17.599999999999998,20.0,20.7
296,20.0,25.2,17.599999999999998,20.0,20.7
297,20.0,25.2,17.599999999999998,20.0,20.7
298,20.0,25.2,17.599999999999998,20.0,20.7
299,20.0,25.2,17.599999999999998,20.0,20.7
300,20.0,25.2,17.599999999999998,21.0,20.95
301,20.0,26.2,17.599999999999998,22.0,21.45
302,20.0,26.2,17.599999999999998,22.0,21.45
303,20.0,26.2,17.599999999999998,22.0,21.45
304,20.0,26.2,17.599999999999998,22.0,21.45
305,20.0,26.2,17.599999999999998,22.0,21.45
306,20.0,26.2,17.599999999999998,22.0,21.45
307,20.0,27.2,17.599999999999998,22.0,21.7
308,20.0,27.2,17.599999999999998,22.0,21.7
309,20.0,27.2,17.599999999999998,22.0,21.7
310,20.0,27.2,17.599999999999998,23.0,21.95
311,20.0,27.2,17.599999999999998,23.0,21.95
312,20.0,27.2,17.599999999999998,23.0,21.95
313,20.0,27.2,17.599999999999998,23.0,21.95
314,20.0,27.2,17.599999999999998,24.0,22.2
315,20.0,27.2,17.599999999999998,24.0,22.2
316,20.0,27.2,17.599999999999998,24.0,22.2
317,20.0,27.2,17.599999999999998,24.0,22.2
318,20.0,27.2,17.599999999999998,24.0,22.2
319,20.0,28.2,17.599999999999998,24.0,22.45
320,20.0,28.2,17.599999999999998,24.0,22.45
321,20.0,28.2,17.599999999999998,24.0,22.45
322,20.0,28.2,17.599999999999998,24.0,22.45
323,20.0,28.2,17.599999999999998,24.0,22.45
324,20.0,28.2,17.599999999999998,24.0,22.45
325,20.0,28.2,17.599999999999998,24.0,22.45
326,20.0,28.2,17.599999999999998,24.0,22.45
327,20.0,28.2,17.599999999999998,24.0,22.45
328,20.0,28.2,17.599999999999998,24.0,22.45
329,20.0,29.2,17.599999999999998,24.0,22.7
330,20.0,29.2,17.599999999999998,24.0,22.7
331,20.0,29.2,17.599999999999998,24.0,22.7
332,20.0,29.2,17.599999999999998,24.0,22.7
333,20.0,29.2,17.599999999999998,24.0,22.7
334,20.0,29.2,17.599999999999998,24.0,22.7
335,20.0,29.2,17.599999999999998,24.0,22.7
336,20.0,29.2,17.599999999999998,24.0,22.7
337,20.0,29.2,17.599999999999998,24.0,22.7
338,20.0,29.2,17.599999999999998,24.0,22.7
339,20.0,29.2,17.599999999999998,24.0,22.7
340,20.0,29.2,17.599999999999998,24.0,22.7
341,20.0,29.2,17.599999999999998,24.0,22.7
342,20.0,29.2,17.599999999999998,24.0,22.7
343,20.0,30.2,17.599999999999998,24.0,22.95
344,20.0,30.2,17.599999999999998,25.0,23.2
345,20.0,30.2,17.599999999999998,25.0,23.2
346,20.0,30.2,17.599999999999998,25.0,23.2
347,20.0,30.2,17.599999999999998,25.0,23.2
348,20.0,30.2,17.599999999999998,25.0,23.2
349,20.0,31.2,17.599999999999998,25.0,23.45
350,20.0,31.2,17.599999999999998,25.0,23.45
351,20.0,31.2,17.599999999999998,25.0,23.45
352,20.0,31.2,17.599999999999998,25.0,23.45
353,20.0,31.2,17.599999999999998,25.0,23.45
354,20.0,31.2,17.599999999999998,26.0,23.7
355,20.0,31.2,17.599999999999998,26.0,23.7
356,20.0,31.2,17.599999999999998,26.0,23.7
357,20.0,31.2,17.599999999999998,26.0,23.7
358,20.0,31.2,17.599999999999998,26.0,23.7
359,20.0,31.2,17.599999999999998,26.0,23.7
360,20.0,31.2,17.599999999999998,26.0,23.7
361,20.0,31.2,17.599999999999998,26.0,23.7
362,20.0,32.2,17.599999999999998,27.0,24.2
363,20.0,33.2,17.599999999999998,27.0,24.45
364,20.0,33.2,17.599999999999998,27.0,24.45
365,20.0,33.2,17.599999999999998,28.0,24.7
366,20.0,33.2,17.599999999999998,28.0,24.7
367,20.0,33.2,17.599999999999998,28.0,24.7
368,20.0,33.2,17.599999999999998,28.0,24.7
369,20.0,34.2,17.599999999999998,28.0,24.95
370,20.0,34.2,17.599999999999998,28.0,24.95
371,20.0,34.2,17.599999999999998,28.0,24.95
372,20.0,34.2,17.599999999999998,28.0,24.95
373,20.0,34.2,17.599999999999998,28.0,24.95
374,20.0,34.2,17.599999999999998,28.0,24.95
375,20.0,34.2,17.599999999999998,28.0,24.95
376,20.0,34.2,17.599999999999998,28.0,24.95
377,20.0,34.2,17.599999999999998,28.0,24.95
378,20.0,34.2,17.599999999999998,28.0,24.95
379,20.0,34.2,17.599999999999998,28.0,24.95
380,20.0,34.2,17.599999999999998,28.0,24.95
381,20.0,34.2,17.599999999999998,28.0,24.95
382,20.0,34.2,17.599999999999998,28.0,24.95
383,20.0,34.2,17.599999999999998,28.0,24.95
384,20.0,34.2,17.599999999999998,28.0,24.95
385,20.0,34.2,17.599999999999998,28.0,24.95
386,20.0,34.2,17.599999999999998,28.0,24.95
387,20.0,34.2,17.599999999999998,28.0,24.95
388,20.0,34.2,17.599999999999998,28.0,24.95
389,20.0,34.2,17.599999999999998,28.0,24.95
390,20.0,34.2,17.599999999999998,28.0,24.95
391,20.0,34.2,17.599999999999998,28.0,24.95
392,20.0,34.2,17.599999999999998,28.0,24.95
393,20.0,35.2,17.599999999999998,28.2,25.25
394,20.0,35.2,17.599999999999998,28.2,25.25
395,20.0,35.2,17.599999999999998,28.2,25.25
396,20.0,35.2,17.599999999999998,28.2,25.25
397,20.0,35.2,17.599999999999998,28.2,25.25
398,20.0,35.2,17.599999999999998,28.2,25.25
399,20.0,36.2,17.599999999999998,28.2,25.5
400,20.0,36.2,17.599999999999998,28.2,25.5
401,20.0,36.2,17.599999999999998,28.2,25.5
402,20.0,36.2,17.599999999999998,28.2,25.5
403,20.0,36.2,17.599999999999998,28.2,25.5
404,20.0,36.2,17.599999999999998,28.2,25.5
405,20.0,36.2,18.599999999999998,28.2,25.75
406,20.0,37.2,18.599999999999998,28.2,26.0
407,20.0,37.2,18.599999999999998,28.2,26.0
408,20.0,37.2,18.599999999999998,28.2,26.0
409,20.0,37.2,8.599999999999998,28.2,23.5
410,20.0,37.2,8.599999999999998,28.2,23.5
411,20.0,37.2,8.599999999999998,28.2,23.5
412,20.0,38.2,8.599999999999998,28.2,23.75
413,20.0,39.2,8.599999999999998,28.2,24.0
414,20.0,43.2,8.599999999999998,28.2,25.0
415,20.0,43.2,8.599999999999998,28.2,25.0
416,20.0,43.2,8.599999999999998,28.2,25.0
417,20.0,43.2,8.599999999999998,28.2,25.0
418,20.0,43.2,8.599999999999998,28.2,25.0
419,20.0,43.2,8.599999999999998,28.2,25.0
420,20.0,43.2,8.599999999999998,28.2,25.0
421,20.0,43.2,8.599999999999998,28.2,25.0
422,20.0,43.2,8.599999999999998,28.2,25.0
423,20.0,43.2,8.599999999999998,28.2,25.0
424,20.0,43.2,8.599999999999998,28.2,25.0
425,20.0,43.2,8.599999999999998,29.2,25.25
426,20.0,43.2,8.599999999999998,29.2,25.25
427,20.0,43.2,8.599999999999998,29.2,25.25
428,20.0,43.2,8.599999999999998,29.2,25.25
429,20.0,43.2,8.599999999999998,29.2,25.25
430,20.0,43.2,8.599999999999998,30.2,25.5
431,20.0,43.2,8.599999999999998,30.2,25.5
432,20.0,43.2,8.599999999999998,30.2,25.5
433,20.0,43.2,8.599999999999998,30.2,25.5
434,20.0,43.2,8.599999999999998,30.2,25.5
435,20.0,43.2,8.599999999999998,30.2,25.5
436,20.0,43.2,8.599999999999998,30.2,25.5
437,20.0,43.2,8.599999999999998,30.2,25.5
438,20.0,43.2,8.599999999999998,30.2,25.5
439,20.0,43.2,8.599999999999998,30.2,25.5
440,20.0,44.2,8.599999999999998,30.2,25.75
441,20.0,44.2,8.599999999999998,30.2,25.75
442,20.0,44.2,8.599999999999998,30.2,25.75
443,20.0,45.2,8.599999999999998,30.2,26.0
444,20.0,45.2,8.599999999999998,30.2,26.0
445,20.0,45.2,8.599999999999998,30.2,26.0
446,20.0,45.2,8.599999999999998,30.2,26.0
447,20.0,45.2,8.599999999999998,30.2,26.0
448,20.0,45.2,8.599999999999998,30.2,26.0
449,20.0,45.2,8.599999999999998,30.2,26.0
450,20.0,45.2,8.599999999999998,30.2,26.0
451,20.0,45.2,8.599999999999998,30.2,26.0
452,20.0,45.2,8.599999999999998,30.2,26.0
453,20.0,45.2,8.599999999999998,30.2,26.0
454,20.0,45.2,8.599999999999998,30.2,26.0
455,20.0,45.2,8.599999999999998,30.2,26.0
456,20.0,45.2,8.599999999999998,30.2,26.0
457,20.0,45.2,8.599999999999998,30.2,26.0
458,20.0,45.2,8.599999999999998,30.2,26.0
459,20.0,45.2,8.599999999999998,30.2,26.0
460,20.0,45.2,8.599999999999998,30.2,26.0
461,20.0,45.2,8.599999999999998,30.2,26.0
462,20.0,46.2,8.599999999999998,30.2,26.25
463,20.0,47.2,8.599999999999998,30.2,26.5
464,20.0,47.2,8.599999999999998,30.2,26.5
465,20.0,47.2,8.599999999999998,30.2,26.5
466,20.0,47.2,8.599999999999998,30.2,26.5
467,20.0,47.2,8.599999999999998,30.2,26.5
468,20.0,47.2,8.599999999999998,30.2,26.5
469,20.0,47.2,8.599999999999998,30.2,26.5
470,20.0,48.2,8.599999999999998,30.2,26.75
471,20.0,49.2,8.599999999999998,30.2,27.0
472,20.0,49.2,8.599999999999998,30.2,27.0
473,20.0,49.2,8.599999999999998,30.2,27.0
474,20.0,49.2,8.599999999999998,30.2,27.0
475,20.0,49.2,8.599999999999998,30.2,27.0
476,20.0,49.2,8.599999999999998,30.2,27.0
477,20.0,49.2,8.599999999999998,30.2,27.0
478,20.0,49.2,8.599999999999998,30.2,27.0
479,20.0,49.2,8.599999999999998,30.2,27.0
480,20.0,49.2,8.599999999999998,30.2,27.0
481,20.0,49.2,8.599999999999998,30.2,27.0
482,20.0,49.2,8.599999999999998,30.2,27.0
483,20.0,49.2,8.599999999999998,30.2,27.0
484,20.0,49.2,8.599999999999998,30.2,27.0
485,20.0,49.2,8.599999999999998,30.2,27.0
486,20.0,49.2,8.599999999999998,30.2,27.0
487,20.0,49.2,8.599999999999998,30.2,27.0
488,20.0,49.2,8.599999999999998,30.2,27.0
489,20.0,49.2,8.599999999999998,30.2,27.0
490,20.0,50.2,8.599999999999998,30.2,27.25
491,20.0,50.2,8.599999999999998,30.2,27.25
492,20.0,50.2,8.599999999999998,30.2,27.25
493,20.0,51.2,8.599999999999998,30.2,27.5
494,20.0,51.2,8.599999999999998,30.2,27.5
495,20.0,51.2,8.599999999999998,30.2,27.5
496,20.0,51.2,8.599999999999998,30.2,27.5
497,20.0,51.2,8.599999999999998,30.2,27.5
498,20.0,51.2,8.599999999999998,30.2,27.5
499,20.0,51.2,8.599999999999998,30.2,27.5
500,20.0,51.2,8.599999999999998,30.2,27.5
501,20.0,52.2,8.599999999999998,30.2,27.75
502,20.0,52.2,8.599999999999998,30.2,27.75
503,20.0,52.2,8.599999999999998,30.2,27.75
504,20.0,52.2,8.599999999999998,30.2,27.75
505,20.0,52.2,8.599999999999998,30.2,27.75
506,20.0,52.2,8.599999999999998,30.2,27.75
507,20.0,52.2,8.599999999999998,30.2,27.75
508,20.0,52.2,8.599999999999998,30.2,27.75
509,20.0,52.2,8.599999999999998,30.2,27.75
510,20.0,52.2,8.599999999999998,30.2,27.75
511,20.0,52.2,8.599999999999998,30.2,27.75
512,20.0,53.2,8.599999999999998,30.2,28.0
513,20.0,54.2,8.599999999999998,30.2,28.25
514,21.0,58.2,8.599999999999998,30.2,29.5
515,21.0,58.2,8.599999999999998,30.2,29.5
516,21.0,58.2,8.599999999999998,30.2,29.5
517,21.0,58.2,8.599999999999998,30.2,29.5
518,11.0,58.2,8.599999999999998,30.2,27.0
519,11.0,58.2,8.599999999999998,30.2,27.0
520,11.0,58.2,8.599999999999998,30.2,27.0
521,11.0,58.2,8.599999999999998,30.2,27.0
522,11.0,58.2,8.599999999999998,30.2,27.0
523,11.0,59.2,8.599999999999998,30.2,27.25
524,11.0,59.2,8.599999999999998,30.2,27.25
525,11.0,59.2,8.599999999999998,30.2,27.25
526,11.0,59.2,8.599999999999998,31.2,27.5
527,11.0,59.2,8.599999999999998,31.2,27.5
528,11.0,59.2,8.599999999999998,31.2,27.5
529,11.0,59.2,8.599999999999998,31.2,27.5
530,11.0,59.2,8.599999999999998,21.2,25.0
531,11.0,59.2,8.599999999999998,21.2,25.0
532,11.0,59.2,8.599999999999998,21.2,25.0
533,11.0,59.2,8.599999999999998,21.2,25.0
534,11.0,59.2,8.599999999999998,21.2,25.0
535,11.0,59.2,8.599999999999998,21.2,25.0
536,11.0,59.2,8.599999999999998,21.2,25.0
537,11.0,59.2,8.599999999999998,21.2,25.0
538,11.0,60.2,8.599999999999998,21.2,25.25
539,11.0,60.2,8.599999999999998,21.2,25.25
540,11.0,60.2,8.599999999999998,21.2,25.25
541,11.0,60.2,8.599999999999998,21.2,25.25
542,11.0,60.2,8.599999999999998,21.2,25.25
543,11.0,60.2,8.599999999999998,21.2,25.25
544,11.0,60.2,8.599999999999998,21.2,25.25
545,11.0,60.2,8.599999999999998,21.2,25.25
546,11.0,61.2,8.599999999999998,21.2,25.5
547,11.0,61.2,8.599999999999998,21.2,25.5
548,11.0,61.2,8.599999999999998,21.2,25.5
549,11.0,61.2,8.599999999999998,21.2,25.5
550,11.0,61.2,8.599999999999998,21.2,25.5
551,11.0,61.2,8.599999999999998,21.2,25.5
552,11.0,61.2,8.599999999999998,21.2,25.5
553,11.0,61.2,8.599999999999998,21.2,25.5
554,11.0,61.2,8.599999999999998,21.2,25.5
555,11.0,61.2,8.599999999999998,21.2,25.5
556,11.0,61.2,8.599999999999998,21.2,25.5
557,11.0,61.2,8.599999999999998,21.2,25.5
558,11.0,61.2,8.599999999999998,21.2,25.5
559,11.0,61.2,8.599999999999998,21.2,25.5
560,11.0,61.2,8.599999999999998,21.2,25.5
561,11.0,61.2,8.599999999999998,21.2,25.5
562,11.0,62.2,8.599999999999998,21.2,25.75
563,11.0,62.2,8.599999999999998,21.2,25.75
564,11.0,62.2,8.599999999999998,21.2,25.75
565,11.0,62.2,8.599999999999998,21.2,25.75
566,11.0,63.2,8.599999999999998,21.2,26.0
567,11.0,63.2,8.599999999999998,21.2,26.0
568,11.0,63.2,8.599999999999998,21.2,26.0
569,11.0,63.2,8.599999999999998,21.2,26.0
570,11.0,63.2,8.599999999999998,21.2,26.0
571,11.0,63.2,8.599999999999998,21.2,26.0
572,11.0,63.2,8.599999999999998,21.2,26.0
573,11.0,63.2,8.599999999999998,21.2,26.0
574,11.0,63.2,8.599999999999998,21.2,26.0
