env_0,env_1,env_2,env_3,Mean Reward
-8.8,10.0,-8.8,6.0,-0.40000000000000036
0.0,-7.8,2.0,-8.8,-3.6500000000000004
5.0,-7.8,0.0,12.0,2.3
3.0,-8.8,1.0,8.0,0.7999999999999998
3.0,4.0,2.0,5.0,3.5
8.2,7.0,-8.8,-7.8,-0.3500000000000003
-8.8,5.0,1.0,4.0,0.2999999999999998
-7.8,11.0,9.0,5.0,4.3
0.0,4.0,4.0,8.0,4.0
7.0,3.0,6.0,10.0,6.5
6.0,5.0,19.0,8.0,9.5
-0.8000000000000007,7.0,7.0,7.0,5.05
4.0,4.0,10.0,3.0,5.25
6.0,4.0,12.0,4.399999999999999,6.6
3.0,23.200000000000003,1.0,3.3999999999999986,7.65
16.2,12.0,4.0,6.199999999999999,9.600000000000001
3.0,4.0,11.399999999999999,6.399999999999999,6.199999999999999
1.3999999999999986,10.0,8.0,6.0,6.35
5.0,6.199999999999999,3.1999999999999993,6.599999999999998,5.249999999999999
4.399999999999999,7.399999999999999,10.2,7.199999999999999,7.299999999999999
6.199999999999999,13.0,6.199999999999999,2.0,6.85
5.0,10.0,11.0,5.199999999999999,7.8
6.0,25.200000000000003,2.1999999999999993,9.2,10.650000000000002
1.3999999999999986,6.199999999999999,2.3999999999999986,9.399999999999999,4.849999999999999
10.2,8.399999999999999,4.199999999999999,6.399999999999999,7.299999999999999
11.0,7.199999999999999,7.599999999999998,3.1999999999999993,7.249999999999999
6.399999999999999,7.199999999999999,6.599999999999998,3.1999999999999993,5.849999999999999
10.399999999999999,8.599999999999998,11.599999999999998,1.3999999999999986,7.999999999999998
22.599999999999994,2.3999999999999986,12.599999999999998,2.3999999999999986,9.999999999999998
18.799999999999997,10.399999999999999,5.199999999999999,5.399999999999999,9.949999999999998
7.799999999999997,12.2,10.599999999999998,7.199999999999999,9.45
9.599999999999998,10.599999999999998,7.399999999999999,6.199999999999999,8.45
6.199999999999999,10.399999999999999,6.399999999999999,2.1999999999999993,6.299999999999999
9.0,6.199999999999999,6.599999999999998,8.399999999999999,7.549999999999999
