env_0,env_1,env_2,env_3,Mean Reward
24.400000000000006,42.2,15.399999999999999,23.599999999999994,26.4
13.399999999999999,29.200000000000003,32.60000000000001,29.60000000000001,26.200000000000006
21.2,49.400000000000006,19.4,38.400000000000006,32.1
16.0,50.2,45.60000000000001,53.2,41.25
39.400000000000006,27.6,27.400000000000006,38.60000000000001,33.25
31.800000000000004,74.2,33.60000000000001,25.6,41.300000000000004
61.60000000000001,18.2,33.800000000000004,30.800000000000004,36.10000000000001
22.799999999999997,27.4,43.60000000000001,29.200000000000003,30.750000000000004
60.60000000000001,13.399999999999999,61.400000000000006,26.4,40.45
27.4,30.000000000000007,20.599999999999998,52.0,32.5
8.2,20.4,27.400000000000006,30.400000000000006,21.6
27.0,50.80000000000001,38.00000000000001,31.200000000000003,36.75
24.0,19.2,34.400000000000006,58.0,33.900000000000006
31.4,34.599999999999994,17.2,61.80000000000001,36.25
37.00000000000001,29.200000000000003,27.799999999999997,20.4,28.6
36.400000000000006,61.2,19.0,21.799999999999997,34.6
16.4,23.200000000000003,11.399999999999999,20.0,17.75
25.800000000000004,34.400000000000006,33.2,51.0,36.1
57.60000000000001,41.2,19.0,29.4,36.800000000000004
51.60000000000001,53.0,53.0,59.2,54.2
49.20000000000002,30.0,35.2,58.2,43.150000000000006
53.2,30.4,40.400000000000006,62.60000000000001,46.650000000000006
44.400000000000006,38.00000000000001,59.60000000000001,17.2,39.8
33.400000000000006,45.2,44.60000000000001,62.2,46.35000000000001
54.60000000000001,24.4,52.0,38.2,42.3
61.400000000000006,47.0,38.2,25.400000000000006,43.00000000000001
16.4,-7.8,45.0,37.2,22.7
31.6,27.400000000000006,14.0,52.0,31.25
23.400000000000006,65.2,51.2,74.4,53.550000000000004
30.400000000000006,44.2,21.4,52.2,37.05
59.400000000000006,15.399999999999999,20.2,5.199999999999999,25.050000000000004
32.400000000000006,32.6,34.2,2.1999999999999993,25.35
51.2,25.60000000000001,17.4,43.2,34.35000000000001
39.2,22.200000000000003,35.60000000000001,42.2,34.800000000000004
37.0,46.800000000000004,41.2,53.0,44.5
24.6,18.2,26.200000000000003,38.400000000000006,26.85
34.400000000000006,25.0,17.2,30.400000000000006,26.750000000000004
59.60000000000001,19.2,50.2,16.4,36.35
65.2,18.0,44.400000000000006,17.2,36.2
28.60000000000001,17.599999999999998,56.2,2.1999999999999993,26.150000000000002
23.799999999999997,57.2,32.0,32.6,36.4
40.60000000000001,17.2,45.2,33.6,34.150000000000006
59.400000000000006,12.599999999999998,22.4,20.2,28.650000000000002
35.2,11.399999999999999,25.0,34.0,26.4
32.2,28.400000000000006,32.800000000000004,36.000000000000014,32.35000000000001
57.000000000000014,27.6,40.400000000000006,46.60000000000001,42.900000000000006
40.4,20.2,45.400000000000006,31.4,34.35
37.400000000000006,13.2,29.4,30.6,27.65
22.0,59.400000000000006,21.4,25.400000000000006,32.050000000000004
26.4,30.200000000000003,34.800000000000004,26.6,29.5
17.2,42.60000000000001,36.400000000000006,16.4,28.150000000000006
51.2,32.400000000000006,7.599999999999998,27.200000000000003,29.6
34.400000000000006,25.200000000000003,33.60000000000001,10.399999999999999,25.900000000000006
35.400000000000006,34.6,53.2,43.400000000000006,41.650000000000006
36.2,23.799999999999997,17.599999999999998,40.400000000000006,29.5
45.60000000000001,30.400000000000006,39.60000000000001,18.4,33.50000000000001
5.399999999999999,44.60000000000001,20.4,35.400000000000006,26.450000000000003
27.4,32.400000000000006,13.0,36.60000000000001,27.350000000000005
30.60000000000001,14.399999999999999,77.80000000000001,61.2,46.0
29.80000000000001,38.400000000000006,33.4,13.599999999999998,28.800000000000004
10.0,30.6,29.799999999999997,13.2,20.900000000000002
26.200000000000003,16.4,40.60000000000001,37.400000000000006,30.150000000000006
56.80000000000001,31.400000000000006,23.599999999999994,14.2,31.500000000000004
16.599999999999998,23.4,18.2,68.60000000000001,31.700000000000003
29.400000000000006,36.6,25.4,35.6,31.75
32.80000000000001,25.6,-0.8000000000000007,32.2,22.450000000000003
28.400000000000006,19.599999999999998,26.4,27.4,25.450000000000003
14.2,30.200000000000003,34.400000000000006,34.400000000000006,28.300000000000004
21.4,25.400000000000006,19.599999999999998,39.2,26.400000000000002
25.799999999999997,20.4,32.400000000000006,17.599999999999998,24.049999999999997
18.599999999999998,49.60000000000001,42.2,35.60000000000001,36.5
31.6,40.599999999999994,15.2,27.4,28.699999999999996
9.399999999999999,10.399999999999999,23.599999999999994,26.200000000000003,17.4
20.599999999999998,12.2,16.4,25.799999999999997,18.75
46.60000000000001,22.599999999999994,25.400000000000006,36.2,32.7
30.4,17.4,23.200000000000003,20.2,22.8
28.200000000000003,18.799999999999997,28.800000000000004,25.4,25.300000000000004
53.2,21.599999999999998,49.400000000000006,39.4,40.9
29.000000000000007,33.400000000000006,34.400000000000006,29.400000000000006,31.550000000000004
31.60000000000001,34.400000000000006,-5.8,43.40000000000001,25.900000000000006
25.200000000000003,43.60000000000001,48.60000000000001,36.60000000000001,38.50000000000001
26.799999999999997,47.400000000000006,11.0,29.4,28.65
28.4,33.2,24.4,26.400000000000006,28.1
18.4,15.0,33.400000000000006,31.799999999999997,24.650000000000002
24.400000000000006,21.799999999999997,67.80000000000001,21.799999999999997,33.95
55.400000000000006,22.200000000000003,19.799999999999997,62.2,39.900000000000006
58.80000000000001,18.0,37.0,25.400000000000006,34.800000000000004
9.0,15.0,24.400000000000006,45.400000000000006,23.450000000000003
16.599999999999998,40.2,51.400000000000006,37.60000000000001,36.45
16.599999999999998,16.599999999999998,36.2,40.2,27.400000000000002
31.800000000000004,11.599999999999998,11.399999999999999,16.4,17.8
15.399999999999999,21.2,49.60000000000001,31.200000000000003,29.35
51.2,27.0,45.000000000000014,26.60000000000001,37.45
24.400000000000006,28.60000000000001,22.400000000000006,31.4,26.700000000000003
25.4,31.800000000000004,10.2,51.2,29.650000000000002
38.60000000000001,6.399999999999999,36.2,55.0,34.050000000000004
52.0,38.2,50.0,55.2,48.849999999999994
41.400000000000006,30.200000000000003,28.599999999999994,43.60000000000001,35.95
18.4,29.400000000000006,52.2,30.60000000000001,32.650000000000006
22.599999999999994,44.2,26.200000000000003,46.80000000000001,34.95
34.2,33.2,25.800000000000004,20.599999999999998,28.450000000000003
44.400000000000006,21.599999999999998,24.6,33.400000000000006,31.0
